show_id,tmdb_id,tmdb_title,tmdb_original_title,tmdb_media_type,tmdb_release_date,imdb_rating,imdb_votes,tmdb_popularity,tmdb_original_language,tmdb_adult
s4281,647153,Imperfect,Imperfect,movie,2012-05-01,0,0,0.1365,en,FALSE
s4427,127501,Barfi!,बर्फी!,movie,2012-09-13,7.591,346,2.5696,hi,FALSE
s4440,105506,Grandmaster,ഗ്രാന്‍റ്മാസ്റ്റര്‍,movie,2012-05-03,6.6,36,1.8267,ml,FALSE
s4442,134215,Heroine,Heroine,movie,2012-09-21,5.036,42,4.0586,hi,FALSE
s4444,154366,Husbands in Goa,ഹസ്ബന്റ്സ് ഇൻ ഗോവ,movie,2012-09-21,4.3,11,1.1759,ml,FALSE
s4447,134702,Kalakalappu,கலகலப்பு,movie,2012-05-11,6.294,17,2.2448,ta,FALSE
s4566,84533,Ek Main Aur Ekk Tu,एक मैं और एक तू,movie,2012-02-10,5.613,151,1.966,hi,FALSE
s4583,138370,Luv Shuv Tey Chicken Khurana,लव शव ते चिकन खुराना,movie,2012-11-02,6.4,16,1.3894,hi,FALSE
s4587,69536,Mugamoodi,முகமூடி,movie,2012-08-31,4.5,23,1.7598,ta,FALSE
s4606,78686,Thaandavam,தாண்டவம்,movie,2012-09-28,5.7,26,1.9132,ta,FALSE
s4612,69504,Vettai,வேட்டை,movie,2012-01-13,6.413,23,1.5582,ta,FALSE
s4617,78698,Big Miracle,Big Miracle,movie,2012-02-02,6.7,514,4.0367,en,FALSE
s4684,147129,Maria Bamford: The Special Special Special!,Maria Bamford: The Special Special Special!,movie,2012-11-28,6.4,18,0.7441,en,FALSE
s4729,129507,Joker,Joker,movie,2012-08-31,4.255,49,3.876,hi,FALSE
s4734,102632,Rowdy Rathore,Rowdy Rathore,movie,2012-06-01,5.9,102,2.545,hi,FALSE
s4736,85043,Tere Naal Love Ho Gaya,Tere Naal Love Ho Gaya,movie,2012-02-24,6.29,31,1.7752,hi,FALSE
s4747,130953,Kath & Kimderella,Kath & Kimderella,movie,2012-09-06,5.3,15,3.1925,en,FALSE
s4788,176354,Joan Rivers: Don't Start with Me,Joan Rivers: Don't Start with Me,movie,2012-11-15,6.4,13,1.1168,en,FALSE
s4789,129415,Katt Williams: Kattpacalypse,Katt Williams: Kattpacalypse,movie,2012-08-25,6.1,24,0.6013,en,FALSE
s4804,191489,Bill Burr: You People Are All The Same,Bill Burr: You People Are All The Same,movie,2012-08-16,7.623,150,0.2416,en,FALSE
s4951,86705,John Mulaney: New in Town,John Mulaney: New in Town,movie,2012-01-31,7.997,192,0.5519,en,FALSE
s5217,121380,Laws of Attraction,寂寞同盟,tv,2012-04-03,0,0,0.0465,zh,FALSE
s5236,140380,26 Years,26년,movie,2012-11-29,6.843,70,2.1355,ko,FALSE
s5293,118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,ベルセルク 黄金時代篇Ⅱ ドルドレイ攻略,movie,2012-06-23,7.287,442,2.7442,ja,FALSE
s5384,41146,Legend of Chu and Han,楚汉传奇,tv,2012-12-28,9.6,7,4.5392,zh,FALSE
s5388,83390,10 jours en or,10 jours en or,movie,2012-01-11,5.3,93,0.4952,fr,FALSE
s5393,61838,Barbie: Life in the Dreamhouse,Barbie: Life in the Dreamhouse,tv,2012-05-11,7.6,421,4.571,en,FALSE
s5407,42356,Unriddle 2,最火搭档 2,tv,2012-03-05,0,0,0.1834,zh,FALSE
s5411,44752,Yours Fatefully,孤男寡女,tv,2012-05-29,6,1,0.3908,zh,FALSE
s5668,44656,Goodbye Dear Wife,굿바이 마눌,tv,2012-05-07,6,4,0.6007,ko,FALSE
s5669,104153,Happy Marshal,欢乐元帅,tv,2012-12-01,8,1,1.6997,zh,FALSE
s5672,93755,Immortal Classic,불후의 명작,tv,2012-03-17,4.5,2,0.6843,ko,FALSE
s5674,64412,K-POP Extreme Survival,K-팝 최강 서바이벌,tv,2012-03-19,3.9,13,1.1665,ko,FALSE
s5675,82478,Merlin,Merlin,tv,2012-10-29,7.5,4,0.624,fr,FALSE
s5676,49934,Panda and Hedgehog,판다양과 고슴도치,tv,2012-08-18,6.182,11,1.347,ko,FALSE
s5711,209320,The Land of Cards,তাসের দেশ,movie,2013-09-13,6.2,11,1.6625,bn,FALSE
s5713,84154,Donald Glover: Weirdo,Donald Glover: Weirdo,movie,2012-01-18,6.759,85,0.6583,en,FALSE
s5719,128132,Mumbai's King,Mumbai Cha Raja,movie,2012-10-31,6.1,8,0.0716,hi,FALSE
s5732,46591,Love Me Or Leave Me,我租了一個情人,tv,2012-11-08,7.2,66,0.6195,zh,FALSE
s5733,48146,"Love, Now",真愛趁現在,tv,2012-10-31,6.2,5,1.0124,zh,FALSE
s5748,113082,Berserk: The Golden Age Arc I - The Egg of the King,ベルセルク 黄金時代篇I 覇王の卵,movie,2012-02-04,7.23,521,5.4349,ja,FALSE
s5818,101449,Jim Gaffigan: Mr. Universe,Jim Gaffigan: Mr. Universe,movie,2012-04-11,6.8,81,0.148,en,FALSE
s5871,55397,Masha's tales,Машины сказки,tv,2012-01-01,5.85,20,1.9778,ru,FALSE
s6021,203113,5 cm,5 cm,movie,2012-12-11,6.875,24,4.4821,id,FALSE
s6037,124461,A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,movie,2013-02-08,4.083,103,1.7626,en,FALSE
s6046,513998,A Mission in an Old Movie,مهمة في فيلم قديم,movie,2012-10-24,1,1,1.0205,ar,FALSE
s6062,72358,A Thousand Words,A Thousand Words,movie,2012-03-07,6.101,1369,3.009,en,FALSE
s6078,175195,Abdu Mouta,عبده موته,movie,2012-10-23,4.6,11,1.4574,ar,FALSE
s6081,150776,Abominable Christmas,Abominable Christmas,movie,2012-10-23,7.378,37,1.2117,en,FALSE
s6087,75674,Act of Valor,Act of Valor,movie,2012-02-24,6.5,1195,2.5944,en,FALSE
s6096,109520,After Porn Ends,After Porn Ends,movie,2012-05-21,5.6,283,1.3211,en,FALSE
s6099,123103,Aftershock,Aftershock,movie,2012-09-12,5.162,349,4.1,es,FALSE
s6105,84169,Ai Weiwei: Never Sorry,Ai Weiwei: Never Sorry,movie,2012-06-14,7,81,1.3495,en,FALSE
s6156,212864,An Hour and a Half,ساعة ونص,movie,2012-10-02,7.3,28,1.485,ar,FALSE
s6157,57145,An Innocent Mistake,罪美麗,tv,2012-11-16,7,1,0.3403,zh,FALSE
s6194,89691,ATM,ATM,movie,2012-02-17,5.079,643,1.4092,en,FALSE
s6243,129533,Barbie: The Princess & the Popstar,Barbie: The Princess & the Popstar,movie,2012-09-13,7.173,623,2.6235,en,FALSE
s6286,85782,Berlin Kaplanı,Berlin Kaplanı,movie,2012-01-27,4.719,57,0.3656,tr,FALSE
s6321,106507,Bittoo Boss,Bittoo Boss,movie,2012-04-13,3.8,4,2.5247,hi,FALSE
s6414,46538,Can We Get Married?,우리가 결혼할 수 있을까,tv,2012-10-29,6.9,10,1.2555,ko,FALSE
s6421,65268,Care Bears: Welcome to Care-a-Lot,Care Bears: Welcome to Care-a-Lot,tv,2012-06-02,6.8,10,1.3289,en,FALSE
s6426,80304,Casa de Mi Padre,Casa de Mi Padre,movie,2012-03-15,5.33,319,0.9361,en,FALSE
s6437,208625,Celluloid Man,Celluloid Man,movie,2012-06-26,7,7,4.0854,en,FALSE
s6459,93856,Chernobyl Diaries,Chernobyl Diaries,movie,2012-05-24,5.3,1649,5.3075,en,FALSE
s6473,109221,Chittagong,चिट्टागोंग,movie,2012-10-12,6.6,18,1.5715,hi,FALSE
s6479,273671,Christmas Crush,Christmas Crush,movie,2012-11-17,4.561,41,0.8607,en,FALSE
s6502,83542,Cloud Atlas,Cloud Atlas,movie,2012-10-26,6.889,7326,5.8006,en,FALSE
s6582,140109,Dear Dracula,Dear Dracula,movie,2012-10-16,8.442,26,2.4695,en,FALSE
s6671,106021,Erased,Erased,movie,2012-08-23,6.077,769,2.5828,en,FALSE
s6697,77016,End of Watch,End of Watch,movie,2012-09-20,7.35,3474,2.9054,en,FALSE
s6722,84262,Exit Strategy,Exit Strategy,movie,2012-02-10,3.75,8,0.1011,en,FALSE
s6779,96399,Outlaws - For Greater Glory,For Greater Glory: The True Story of Cristiada,movie,2012-06-01,6.8,162,1.9034,en,FALSE
s6795,121986,Frances Ha,Frances Ha,movie,2013-05-17,7.338,1762,2.0137,en,FALSE
s6850,65023,Ghost Town Gold,Ghost Town Gold,tv,2012-11-15,8,1,0.0513,en,FALSE
s6855,121872,Ginger & Rosa,Ginger & Rosa,movie,2012-10-18,6,235,0.8461,en,FALSE
s6857,103732,GLOW: The Story of The Gorgeous Ladies of Wrestling,GLOW: The Story of The Gorgeous Ladies of Wrestling,movie,2012-08-21,6.5,38,1.3267,en,FALSE
s6878,103428,Good luck,Hazz Said,movie,2012-03-21,4.25,4,0.9425,ar,FALSE
s7010,82505,House at the End of the Street,House at the End of the Street,movie,2012-09-21,5.8,1856,2.3902,en,FALSE
s7021,530289,Hridaynath,Hridaynath,movie,2012-01-01,0,0,1.8712,mr,FALSE
s7060,107729,In Between,半熟戀人,tv,2012-04-06,0,0,0.2674,zh,FALSE
s7105,170823,It's Fine,حصل خير,movie,2012-05-29,5.3,6,1.2431,ar,FALSE
s7137,49529,John Carter,John Carter,movie,2012-03-07,6.357,5922,7.2593,en,FALSE
s7156,45799,K,K,tv,2012-10-05,7.1,88,3.9648,ja,FALSE
s7224,70667,Kon-Tiki,Kon-Tiki,movie,2012-08-24,6.9,794,2.6701,no,FALSE
s7247,101682,Last Stop: Kurtuluş,Kurtuluş Son Durak,movie,2012-01-06,5.9,18,1.8751,tr,FALSE
s7309,72976,Lincoln,Lincoln,movie,2012-11-09,6.9,3941,5.0773,en,FALSE
s7329,81796,Lockout,Lockout,movie,2012-04-12,5.938,1917,5.6077,en,FALSE
s7349,42039,Love Rain,사랑비,tv,2012-03-26,6.9,29,1.4428,ko,FALSE
s7366,104859,Mac & Devin Go to High School,Mac & Devin Go to High School,movie,2012-07-03,6.459,442,2.8109,en,FALSE
s7462,62764,Mirror Mirror,Mirror Mirror,movie,2012-03-15,5.921,3233,2.9938,en,FALSE
s7492,167666,Monster High: Escape from Skull Shores,Monster High: Escape from Skull Shores,movie,2012-02-16,7.7,112,2.2166,en,FALSE
s7497,134632,Monster High: Ghouls Rule,Monster High: Ghouls Rule,movie,2012-10-09,6.9,111,1.1869,en,FALSE
s7503,103850,Monster Math Squad,Monster Math Squad,tv,2012-05-07,6,1,0.7638,en,FALSE
s7523,259457,Ms. Mammy,الانسة مامي,movie,2012-10-24,5.6,17,1.411,ar,FALSE
s7524,103731,Mud,Mud,movie,2013-04-26,7.1,2961,4.2375,en,FALSE
s7549,128893,My True Friend,มึงกู เพื่อนกันจนวันตาย,movie,2012-01-19,6.2,14,2.1234,th,FALSE
s7619,465885,Ultimate Mars Challenge,Ultimate Mars Challenge,movie,2012-11-14,8.2,2,0.9582,en,FALSE
s7626,141760,Numbered,Sfurim,movie,2012-10-14,7.2,12,0.0635,he,FALSE
s7645,249231,Oh My Ghost 3,หอแต๋วแตก แหกมว๊ากมว๊ากกก,movie,2012-10-23,6.7,5,1.9578,th,FALSE
s7651,103427,Omar & Salma 3,عمر وسلمى 3,movie,2012-01-10,4.3,17,1.0762,ar,FALSE
s7675,74020,Operation Ouch!,Operation Ouch!,tv,2012-10-03,6.2,4,2.0481,en,FALSE
s7676,63220,Operation Proposal,프로포즈 대작전,tv,2012-02-08,7.5,4,1.1706,ko,FALSE
s7739,140033,Phone Swap,Phone Swap,movie,2012-03-17,5,7,2.5663,en,FALSE
s7805,115276,Pusher,Pusher,movie,2012-10-12,5.3,111,2.8598,en,FALSE
s7816,112597,Rab Se Sona Ishq,Rab Se Sohna Isshq,tv,2012-07-16,2,1,0.0513,en,FALSE
s7852,123431,Reincarnated,Reincarnated,movie,2012-11-11,6.123,65,1.4852,en,FALSE
s7867,188194,Rezeta,Rezeta,movie,2012-11-11,5.9,24,0.8792,es,FALSE
s7892,152581,Room on the Broom,Room on the Broom,movie,2012-12-25,6.59,111,2.1502,en,FALSE
s7921,84332,Safety Not Guaranteed,Safety Not Guaranteed,movie,2012-06-08,6.775,1548,1.795,en,FALSE
s7944,1364263,Satrangi Re,Satrangi Re,movie,2012-02-03,0,0,1.1397,mr,FALSE
s7964,130267,Seal Team Six: The Raid on Osama Bin Laden,Seal Team Six: The Raid on Osama Bin Laden,movie,2012-11-04,5.9,284,0.6479,en,FALSE
s7966,84334,Searching for Sugar Man,Searching for Sugar Man,movie,2012-06-30,7.889,978,0.9781,en,FALSE
s7981,109856,Sen Kimsin?,Sen Kimsin?,movie,2012-03-02,4.5,40,1.0741,tr,FALSE
s7996,38407,Shanghai,Shanghai,movie,2010-06-10,6.1,182,0.984,en,FALSE
s8019,61012,Silent Hill: Revelation 3D,Silent Hill: Revelation 3D,movie,2012-10-10,5.544,1753,4.3519,en,FALSE
s8073,122081,Spring Breakers,Spring Breakers,movie,2013-03-06,5.249,3959,1.9593,en,FALSE
s8172,85992,Tezz,तेज़,movie,2012-04-27,4.135,26,1.3661,hi,FALSE
s8207,36239,Beat the Chefs,Beat the Chefs,tv,2012-08-23,0,0,0.0256,en,FALSE
s8277,76487,The Devil Inside,The Devil Inside,movie,2012-01-06,4.7,820,1.991,en,FALSE
s8294,47833,The Fear,The Fear,tv,2012-12-03,6.438,16,0.982,en,FALSE
s8452,84892,The Perks of Being a Wallflower,The Perks of Being a Wallflower,movie,2012-09-20,7.802,10912,7.2779,en,FALSE
s8458,72197,The Pirates! In an Adventure with Scientists!,The Pirates! In an Adventure with Scientists!,movie,2012-03-12,6.5,1163,1.714,en,FALSE
s8459,97367,The Place Beyond the Pines,The Place Beyond the Pines,movie,2013-03-20,6.983,5046,2.5735,en,FALSE
s8461,89899,The Players,Les infidèles,movie,2012-02-29,4.734,741,4.7977,fr,FALSE
s8498,110146,The Sapphires,The Sapphires,movie,2012-08-08,6.8,216,0.6186,en,FALSE
s8640,170854,Tukaram,Tukaram,movie,2012-02-23,7.3,3,1.5799,hi,FALSE
s8662,127370,Song for Marion,Song for Marion,movie,2012-09-15,6.8,158,2.0987,en,FALSE
s8722,57168,What is Love,花是愛,tv,2012-07-20,8,1,0.7873,zh,FALSE
s8779,132518,Yes or No 2,Yes or No 2 รัก ไม่รัก อย่ากั๊กเลย,movie,2012-08-16,6.038,39,1.1289,th,FALSE
s8801,67170,Zindagi Gulzar Hai,زندگی گلزار ہے,tv,2012-11-30,8.7,14,1.5647,ur,FALSE
s57,75624,Naruto Shippuden the Movie: Blood Prison,劇場版 NARUTO -ナルト- ブラッド・プリズン,movie,2011-07-30,7.247,685,4.7145,ja,FALSE
s144,44912,Green Lantern,Green Lantern,movie,2011-06-14,5.176,7469,4.4589,en,FALSE
s211,66841,Ragini MMS,Ragini MMS,movie,2011-05-13,4.556,36,0.6976,hi,FALSE
s217,61203,Shor in the City,शोर इन द सिटी,movie,2011-04-28,6.1,27,1.6992,hi,FALSE
s218,81273,The Dirty Picture,The Dirty Picture,movie,2011-12-02,6.202,84,1.8702,hi,FALSE
s252,60420,Like Crazy,Like Crazy,movie,2011-10-28,6.359,1069,1.322,en,FALSE
s317,40480,Office Girls,小資女孩向前衝,tv,2011-08-21,6.6,10,2.0285,zh,FALSE
s356,50348,The Lincoln Lawyer,The Lincoln Lawyer,movie,2011-03-17,7.2,3486,3.7774,en,FALSE
s409,218088,Chhota Bheem and Krishna: Mayanagari,Chhota Bheem and Krishna: Mayanagari,movie,2011-09-02,6.1,5,0.4314,hi,FALSE
s423,852975,Chhota Bheem: Journey to Petra,छोटा भीम: पेट्रा की यात्रा,movie,2011-05-01,0,0,0.0983,hi,FALSE
s424,852976,Chhota Bheem: Master of Shaolin,छोटा भीम: शाओलिन के मास्टर,movie,2011-07-21,8,1,0.1713,hi,FALSE
s448,50619,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,movie,2011-11-16,6.193,9093,7.6816,en,FALSE
s575,49444,Kung Fu Panda 2,Kung Fu Panda 2,movie,2011-05-25,7.1,7612,8.1181,en,FALSE
s584,41630,No Strings Attached,No Strings Attached,movie,2011-01-21,6.298,4867,4.2916,en,FALSE
s785,117098,Cloudburst,Cloudburst,movie,2011-09-23,6.4,53,2.7214,en,FALSE
s797,71670,Hostel: Part III,Hostel: Part III,movie,2011-12-22,5.093,1259,3.8082,en,FALSE
s802,70006,Never Back Down 2: The Beatdown,Never Back Down 2: The Beatdown,movie,2011-09-13,6.492,674,3.2302,en,FALSE
s860,103418,Asmaa,أسماء,movie,2011-12-07,8.1,37,1.3548,ar,FALSE
s864,56288,Spy Kids: All the Time in the World,Spy Kids: All the Time in the World,movie,2011-08-18,4.706,1037,3.1759,en,FALSE
s950,71469,The Darkest Hour,The Darkest Hour,movie,2011-12-22,5.306,1540,3.445,en,FALSE
s971,44943,Battle: Los Angeles,Battle: Los Angeles,movie,2011-03-08,5.811,3614,3.5917,en,FALSE
s1017,67109,Delhi Belly,देली बेली,movie,2011-07-01,7,197,1.8418,hi,FALSE
s1258,39659,TIGER & BUNNY,TIGER & BUNNY,tv,2011-04-03,6.9,50,5.5446,ja,FALSE
s1265,59968,Our Idiot Brother,Our Idiot Brother,movie,2011-08-26,6.148,1005,1.8613,en,FALSE
s1414,257190,Question Mark,?,movie,2011-04-07,6,10,1.2123,id,FALSE
s1422,77338,The Intouchables,Intouchables,movie,2011-11-02,8.271,17985,8.0034,fr,FALSE
s1460,51481,Mean Girls 2,Mean Girls 2,movie,2011-01-23,5.246,1272,3.4669,en,FALSE
s1468,48138,Unknown,Unknown,movie,2011-02-16,6.685,4041,6.3892,en,FALSE
s1486,44896,Rango,Rango,movie,2011-03-02,6.9,6876,7.6989,en,FALSE
s1539,38247,Wolverine,ウルヴァリン,tv,2011-01-07,6.5,87,1.839,ja,FALSE
s1540,43146,X-Men,エックスメン,tv,2011-04-01,7.3,174,3.2275,ja,FALSE
s1548,34996,Teen Mom 2,Teen Mom 2,tv,2011-01-11,6.2,66,3.6637,en,FALSE
s1675,73582,Bodyguard,Bodyguard,movie,2011-08-31,5.248,149,3.1538,hi,FALSE
s1680,70590,Singham,Singham,movie,2011-07-22,6.5,169,2.3916,hi,FALSE
s1958,39254,Real Steel,Real Steel,movie,2011-09-28,7.064,8834,11.8238,en,FALSE
s2072,417859,Puss in Boots,Puss in Boots,movie,2011-10-27,6.6,4348,6.8752,en,FALSE
s2080,41513,The Smurfs,The Smurfs,movie,2011-07-29,5.76,3916,4.0604,en,FALSE
s2266,69774,Bbuddah Hoga Terra Baap,Bbuddah Hoga Terra Baap,movie,2011-07-01,5,34,1.6484,hi,FALSE
s2280,78604,Michael,Michael,movie,2011-09-14,6.8,139,3.3021,de,FALSE
s2289,69785,Shaitan,शैतान,movie,2011-06-01,6.235,49,1.5664,hi,FALSE
s2291,58333,Tanu Weds Manu,तनु वेड्स मनु,movie,2011-02-25,6.823,99,1.8799,hi,FALSE
s2324,491179,The Mirror Boy,The Mirror Boy,movie,2011-06-10,6,3,0.5376,en,FALSE
s2443,103376,X-Large,إكس لارج,movie,2011-11-01,7,52,1.9375,ar,FALSE
s2616,67077,The Plane Tree,Çınar Ağacı,movie,2011-03-18,6.3,15,2.968,tr,FALSE
s2635,74643,The Artist,The Artist,movie,2011-10-12,7.5,3402,2.0636,fr,FALSE
s2853,80591,W.E.,W.E.,movie,2011-09-01,6.3,302,2.8333,en,FALSE
s2861,44826,Hugo,Hugo,movie,2011-11-22,7.175,7483,3.8081,en,FALSE
s3017,50359,Hop,Hop,movie,2011-03-30,5.8,1349,4.6906,en,FALSE
s3135,41109,Don 2,Don 2,movie,2011-12-23,6.928,250,3.3985,hi,FALSE
s3137,60740,Game,Game,movie,2011-04-01,5.849,43,4.3845,hi,FALSE
s3150,61202,Zindagi Na Milegi Dobara,ज़िन्दगी ना मिलेगी दोबारा,movie,2011-07-15,7.6,387,1.3581,hi,FALSE
s3273,120811,K-On! The Movie,映画 けいおん！,movie,2011-12-03,7.9,102,2.9862,ja,FALSE
s3665,39434,AnoHana: The Flower We Saw That Day,あの日見た花の名前を僕達はまだ知らない。,tv,2011-04-15,8.207,422,3.8569,ja,FALSE
s3742,39218,Puella Magi Madoka Magica,魔法少女まどか☆マギカ,tv,2011-01-07,8.046,349,4.7823,ja,FALSE
s3835,83721,The Great Magician,大魔術師,movie,2011-12-22,6.147,68,3.1711,zh,FALSE
s4009,75190,Jeff Dunham: Controlled Chaos,Jeff Dunham: Controlled Chaos,movie,2011-09-27,6.6,47,0.5976,en,FALSE
s4048,78245,No Other Woman,No Other Woman,movie,2011-09-28,3,5,1.4283,en,FALSE
s4247,80664,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,movie,2011-11-14,7.2,12,0.0852,en,FALSE
s4250,85944,Tom Papa: Live in New York City,Tom Papa: Live in New York City,movie,2011-07-01,6.4,17,0.9425,en,FALSE
s4262,96418,Way Back into Love,愛。回來,tv,2011-10-28,8,1,2.0298,zh,FALSE
s4278,107227,23:59,23:59,movie,2011-11-03,4.8,46,1.4749,zh,FALSE
s4330,72502,A Beautiful Life,不再让你孤单,movie,2011-05-13,6.2,32,1.8631,zh,FALSE
s4338,67793,Don't Go Breaking My Heart,單身男女,movie,2011-03-31,6.3,58,1.8457,cn,FALSE
s4454,53569,No One Killed Jessica,No One Killed Jessica,movie,2011-01-07,6.781,81,1.5084,hi,FALSE
s4467,138755,Zokkomon,Zokkomon,movie,2011-04-02,5,6,3.9958,hi,FALSE
s4588,69612,Muran,முரண்,movie,2011-09-15,6.3,3,1.1856,ta,FALSE
s4589,79862,My Friend Pinto,My Friend Pinto,movie,2011-10-14,5.7,3,0.7895,hi,FALSE
s4720,56338,7 Khoon Maaf,७ खून माफ़,movie,2011-02-18,6.167,51,1.6047,hi,FALSE
s4721,69891,Chillar Party,Chillar Party,movie,2011-07-08,6.867,60,0.5655,hi,FALSE
s4737,61400,Thank You,Thank You,movie,2011-04-08,5,58,2.527,hi,FALSE
s5323,82620,Undefeated,Undefeated,movie,2011-12-12,7.415,82,2.7997,en,FALSE
s5363,39508,The In-Laws,麻婆斗妇,tv,2011-04-12,0,0,2.1049,zh,FALSE
s5390,252674,A Second Chance,A Second Chance,movie,2011-11-23,6,79,2.2455,en,FALSE
s5404,41991,The Oath,行医,tv,2011-10-25,0,0,0.4255,zh,FALSE
s5650,102969,Headwinds,Des vents contraires,movie,2011-12-14,5.76,125,2.1702,fr,FALSE
s5670,76196,Heaven's Garden,천상의 화원 곰배령,tv,2011-12-03,6.8,5,0.7081,ko,FALSE
s5728,48437,Inborn Pair,真愛找麻煩,tv,2011-12-13,1.3,3,1.9374,zh,FALSE
s5821,71950,Lavell Crawford: Can a Brother Get Some Love?,Lavell Crawford: Can a Brother Get Some Love?,movie,2011-12-01,6.4,8,0.7737,en,FALSE
s5942,75301,Being Elmo: A Puppeteer's Journey,Being Elmo: A Puppeteer's Journey,movie,2011-10-21,7.2,148,1.7239,en,FALSE
s6013,62206,30 Minutes or Less,30 Minutes or Less,movie,2011-08-11,5.8,1773,2.5107,en,FALSE
s6020,40807,50/50,50/50,movie,2011-09-30,7.178,3952,2.765,en,FALSE
s6042,82099,Holiday Engagement,Holiday Engagement,movie,2011-11-28,5.8,104,1.8374,en,FALSE
s6054,79113,A Princess for Christmas,A Princess for Christmas,movie,2011-12-03,7,407,3.5697,en,FALSE
s6055,80170,A Russell Peters Christmas,A Russell Peters Christmas,movie,2011-12-01,4.2,12,0.0582,en,FALSE
s6057,60243,A Separation,جدایی نادر از سیمین,movie,2011-02-15,7.893,1880,3.6383,fa,FALSE
s6071,56919,Love Likes Coincidences,Aşk Tesadüfleri Sever,movie,2011-02-04,6.8,100,1.1439,tr,FALSE
s6074,72152,Aarakshan,आरक्षण,movie,2011-08-12,6.2,40,1.5921,hi,FALSE
s6132,309915,Amar’s Hand,كف القمر,movie,2011-11-02,6.8,9,0.5278,ar,FALSE
s6181,50357,Apollo 18,Apollo 18,movie,2011-07-20,5.313,1057,3.6408,en,FALSE
s6185,286239,The Gathering 2,Arisan! 2,movie,2011-12-01,6.6,7,0.2068,id,FALSE
s6186,49012,Arthur,Arthur,movie,2011-04-08,5.6,770,3.8588,en,FALSE
s6187,51052,Arthur Christmas,Arthur Christmas,movie,2011-11-10,6.8,1565,6.5249,en,FALSE
s6241,73456,Barbie: Princess Charm School,Barbie: Princess Charm School,movie,2011-08-11,7.5,847,4.9535,en,FALSE
s6583,145312,Dear Santa,Dear Santa,movie,2011-08-11,6.3,100,3.2083,en,FALSE
s6718,107785,Ex-Boyfriend,前男友,tv,2011-01-14,9,1,0.3379,zh,FALSE
s6727,53325,Eyyvah Eyvah 2,Eyyvah Eyvah 2,movie,2011-01-07,5.9,90,0.3305,tr,FALSE
s6734,86279,Fakta Ladh Mhana,Fakta Ladh Mhana,movie,2011-08-05,6.5,4,0.6572,mr,FALSE
s6775,39317,Footprints in the Sand,足印,tv,2011-04-19,0,0,0.6055,zh,FALSE
s6789,40089,Forget Me Not,罪爱,tv,2011-08-02,0,0,1.0588,zh,FALSE
s6790,64288,Forks Over Knives,Forks Over Knives,movie,2011-05-06,7.127,158,0.6441,en,FALSE
s6811,8724,Frozen Planet,Frozen Planet,tv,2011-10-26,8.369,293,1.4764,en,FALSE
s6830,247622,Garuda in My Heart 2,Garuda Di Dadaku 2,movie,2011-12-15,7,1,1.4683,id,FALSE
s6883,74387,Goon,Goon,movie,2012-01-06,6.4,984,1.742,en,FALSE
s6944,70435,Haywire,Haywire,movie,2011-11-01,5.7,1436,3.9683,en,FALSE
s6991,63710,Honey 2,Honey 2,movie,2011-06-23,6.269,405,5.5019,en,FALSE
s6993,57089,Hoodwinked Too! Hood VS. Evil,Hoodwinked Too! Hood VS. Evil,movie,2011-04-29,5.1,563,3.6371000000000002,en,FALSE
s7025,42109,Humsafar,Humsafar,tv,2011-09-24,8,8,1.0929,ur,FALSE
s7045,70868,I Don't Know How She Does It,I Don't Know How She Does It,movie,2011-09-16,5.2,406,1.09,en,FALSE
s7133,80767,Jiro Dreams of Sushi,Jiro Dreams of Sushi,movie,2011-06-11,7.735,748,1.9337,en,FALSE
s7146,60062,Judy Moody and the Not Bummer Summer,Judy Moody and the Not Bummer Summer,movie,2011-06-10,6.1,92,1.7881,en,FALSE
s7150,57119,Jumping the Broom,Jumping the Broom,movie,2011-05-06,5.892,213,2.1327,en,FALSE
s7155,54518,Justin Bieber: Never Say Never,Justin Bieber: Never Say Never,movie,2011-02-11,5.2,420,1.7753,en,FALSE
s7179,74510,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,movie,2011-09-09,7.109,147,1.2327,en,FALSE
s7203,51209,Kill the Irishman,Kill the Irishman,movie,2011-03-10,6.8,673,2.0011,en,FALSE
s7261,64215,Laddaland,ลัดดาแลนด์,movie,2011-04-28,6.4,62,3.0758,th,FALSE
s7278,83006,LeapFrog: Phonics Farm,LeapFrog: Phonics Farm,movie,2011-11-08,5.6,7,0.1342,en,FALSE
s7279,797792,LeapFrog: Sing-Along Read-Along,LeapFrog: Sing-Along Read-Along,movie,2011-01-01,5,1,0.0552,en,FALSE
s7352,270347,Love Station,اذاعة حب,movie,2011-12-08,5,7,0.2558,ar,FALSE
s7468,77801,Miss Representation,Miss Representation,movie,2011-01-20,6.971,86,2.0836,en,FALSE
s7495,227257,Monster High: Fright On!,Monster High: Fright On!,movie,2011-10-31,6.719,48,2.3943,en,FALSE
s7506,60100,Monty Don's Italian Gardens,Monty Don's Italian Gardens,tv,2011-04-15,6.5,2,0.1903,en,FALSE
